desertionNo,happenDt,happenPlace,upKindNm,kindNm,colorCd,age,weight,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,rfidCd,noticeSdt,noticeEdt,popfile1,popfile2
413580202600555,20260821,진월면 섬진강매화로726 주변,개,믹스견,갈색,2026(년생),2.8(Kg),보호중,F,N,믹스 갈색 암컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708456.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708481.jpg
413580202600554,20260821,진월면 섬진강매화로726 주변,개,믹스견,갈색,2026(년생),2.8(Kg),보호중,M,N,믹스 갈색 수컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708657.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708675.jpg
413580202600553,20260821,진월면 섬진강매화로726 주변,개,믹스견,갈색,2026(년생),3(Kg),보호중,M,N,믹스 갈색 수컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708676.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708690.jpg
413580202600552,20260821,광양읍 서천변,개,미니어쳐 닥스훈트,기타(블랙&탄),2020(년생),5(Kg),보호중,F,U,미니어쳐 닥스훈트 암컷 블랙&탄 6살 추정 ,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211008347.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211008229.png
413579202601326,20260821,나주시예향로3791,개,믹스견,흰색,2022(년생),18(Kg),보호중,M,N,사고로보임 치료요함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508311.jpeg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508996.jpeg
413579202601325,20260821,나주시다시면원동길1다시석재,고양이,코리안 숏헤어,기타(흰갈),2026(60일미만)(년생),0.4(Kg),보호중,M,N,생후40일정도로보임 온순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508848.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508844.jpg
413579202601324,20260821,나주시다시면원동길1다시석재,고양이,코리안 숏헤어,기타(흰갈),2026(60일미만)(년생),0.4(Kg),보호중,M,N,생후40일정도로보임 온순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508746.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508713.jpg
413579202601323,20260821,나주시다시면원동길1다시석재,고양이,코리안 숏헤어,기타(갈흰),2026(60일미만)(년생),0.45(Kg),보호중,M,N,생후40일정도로보임 온순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508600.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508991.jpg
413579202601321,20260821,나주시다시면원동길1다시석재,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.45(Kg),보호중,F,N,생후40일정도로보임 온순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508735.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508930.jpg
413579202601320,20260821,나주시다시면원동길1다시석재,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(60일미만)(년생),0.4(Kg),보호중,F,N,생후40일정도로보임 온순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508955.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260821150869[1].jpg
413579202601319,20260821,나주시용산동344용산주공2단지아파트,개,말티즈,기타(흰회색),2017(년생),4(Kg),보호중,F,N,시청축산과 인수제,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508140.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508724.jpg
413579202601318,20260821,나주시보산길44,개,사모예드,흰색,2020(년생),29(Kg),종료(반환),F,N,동네여러집으로배회함 구조 온순하고사람잘따름,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508817.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508551.jpg
413579202600339,20260821,신성리542-2,개,믹스견,갈색,2023(년생),7(Kg),보호중,Q,U,진료예정,순천시유기동물보호소,061-749-3094,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708933.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708985[1].jpg
413579202600338,20260821,승주읍 신전2길21,개,믹스견,갈색,2024(년생),5(Kg),보호중,Q,U,진료예정,순천시유기동물보호소,061-749-3094,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708732.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708777.jpg
413579202600337,20260821,새샘물 교회,개,믹스견,흰색,2023(년생),6(Kg),보호중,Q,U,진료예정,순천시유기동물보호소,061-749-3094,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708220.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708684.jpg
411312202600510,20260821,서울 서대문구 홍은동 10-305 축구장 인근,개,믹스견,검정&황갈색,2026(60일미만)(년생),10(Kg),보호중,F,U,"치아상태 좋음, 겁이많음 경계의심 그로잉 배변실수",내품애센터,02-330-3821,서울특별시 서대문구 모래내로 333 (홍은동) ,,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211308633.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211308922.jpg
411312202600506,20260821,모래내로 17길,개,믹스견,검정&황갈색,2019(년생),23(Kg),보호중,F,U,"성격 온순, 내장칩 있음",내품애센터,02-330-3821,서울특별시 서대문구 모래내로 333 (홍은동) ,410097800414246,20260821,20260831,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211008194.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211008896.jpg
413582202600557,20260821,북구 우산동,개,믹스견,흰색,2025(년생),10(Kg),보호중,M,Y,"26-0476 그렘, 동물인수제 입소, 겁이 많음, 우측안구 없음.",광주광역동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,,20260820,20260820,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260821170804.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260821170885.jpg
413582202600556,20260821,북구 두암동,고양이,코리안 숏헤어,검은색흰색황토색조합,2026(년생),1(Kg),보호중,M,N,26-7365 생후3개월령추정,광주광역동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,,20260820,20260820,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508229.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211508252.jpg
442433202600557,20260821,월학리,고양이,코리안 숏헤어,검은색흰색황토색조합,2023(년생),"3,2(Kg)",보호중,M,N,등에 상처가 있슴,인제군동물보호센터,033-460-2473,강원특별자치도 인제군 인제읍 덕산로 256-41  ,,20260820,20260820,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211108103.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211108664[1].jpg
441559202601027,20260820,경기 양주시 은현면 그루고개로466번길 13-50,고양이,코리안 숏헤어,기타(검/갈/흰),2026(60일미만)(년생),0.17(Kg),보호중,F,U,코 분홍. 눈곱. 콧물. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708309.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211708328.jpg
441559202601026,20260820,경기 양주시 은현면 그루고개로466번길 13-50,고양이,코리안 숏헤어,기타(갈/검/흰),2026(60일미만)(년생),0.2(Kg),보호중,M,N,코 분홍. 눈곱. 콧물. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608640.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608659.jpg
441559202601025,20260820,경기 양주시 은현면 그루고개로466번길 13-50,고양이,코리안 숏헤어,기타(갈/흰),2026(60일미만)(년생),0.17(Kg),보호중,M,N,코 분홍. 눈곱. 콧물. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608756.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608772.jpg
441559202601024,20260820,경기 양주시 은현면 그루고개로466번길 13-50,고양이,코리안 숏헤어,기타(갈/흰),2026(60일미만)(년생),0.19(Kg),보호중,F,U,코 분홍. 눈곱. 콧물. 털 상태 양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608265.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211608281.jpg
441559202601023,20260820,경기 양주시 장흥면 삼하리 210-1 인근,고양이,코리안 숏헤어,기타(주/흰),2021(년생),3.4(Kg),보호중,M,N,좌측볼심한상처.아래턱상처.구강질환.여윔.좌측아래송곳니/앞니모두빠짐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260821160863.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260821160878.jpg
431371202600468,20260820,울산대학교병원 근처,고양이,코리안 숏헤어,레몬색&흰색,2026(60일미만)(년생),0.5(Kg),보호중,Q,N,골반 골절,울산유기동물입양센터,010-9768-0131,울산광역시 중구 젊음의거리 31 (성남동) 2~3층,,20260827,20260907,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608252308252.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608252308323.jpg
447507202600152,20260820,서후면 저전리 ,개,믹스견,검정&흰색,2026(60일미만)(년생),1(Kg),보호중,F,N,양호함 2개월아기강아지 향후소형견 순하고 호기심많고 영리함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,,20260825,20260901,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/20260825080891.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250808107.jpg
447507202600151,20260820,서후면 저전리 ,개,믹스견,크림색,2024(년생),5(Kg),보호중,F,N,양호 사진보다작음 마른체형 매우친화적 똑똑함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,,20260825,20260901,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708380.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708422.jpg
447507202600150,20260820,서후면 저전리 ,개,믹스견,금색&흰색,2023(년생),5(Kg),보호중,F,N,작고마른체형 순하고 점잖음 영리함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,,20260825,20260901,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708695.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708301.jpg
447507202600149,20260820,서후면 저전리 ,개,믹스견,흰색,2022(년생),7(Kg),보호중,F,N,양호함 보통체형 친화적 순하고 영리함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,,20260825,20260901,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708618.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708666.jpg
447507202600148,20260820,서후면 저전리,개,믹스견,흰색,2023(년생),8(Kg),보호중,F,N,양호함 밝음 순하고 똑똑함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,,20260825,20260901,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708175.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608250708207.jpg
411302202600449,20260820,두텁바위로35길 5 주변,개,스피츠,흰색,2017(년생),8(Kg),종료(반환),F,N,"양눈백내장, 유선발달,성격양호, 눈꼽. 가출로 보여짐.",남산동물병원,02-778-7582,서울특별시 용산구 후암로 51 (후암동) 1층,410100011201282,20260825,20260904,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211108131.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/07/202608211108179.jpg
